date,60_40 portfolio,ml_gb portfolio,ml_rf portfolio,ml_svr portfolio,gan_nn portfolio,gan_lstm portfolio,gan_tcn portfolio
2017-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-05,-0.0011740420874392311,-0.003082561533788876,-0.00331971408419308,-0.003536125126146216,-0.004426238968411926,-0.004951180621677415,-0.0047257415173595115
2017-07-06,0.0005092033818049572,-0.0014183031070497771,-0.0020858089851501925,-0.0002643243104032556,-0.00045001330107019826,-0.0014364724586648399,-0.0012373573991522648
2017-07-07,0.00773813070755007,-0.0013994930077501524,-0.002185891845672223,-0.0016747294573181476,-0.005176171264709163,-0.0034568765815902154,-0.0038374806790948705
2017-07-10,-0.003172831632676369,0.0007910410125545812,0.0018182559611875963,0.0017715199131588272,0.0039868142087141015,0.003969448551167163,0.003931648766753252
2017-07-11,-0.001996110981249762,0.002537574544092286,0.0031043354120753163,0.0026061314901266014,0.004305534624840093,0.004399013344475262,0.0043095036177396295
2017-07-12,-0.0015875682419781321,0.0008174744719488959,0.0012127751289421989,-0.0005591672360949181,-0.0003650967915166687,-0.0003756626009187871,-0.0002880501478925439
2017-07-13,0.004710623020289322,-0.0013384372901358915,-0.0022820298655382193,-0.00179739426277986,-0.0043327227724938395,-0.004329029348957328,-0.004252781664077037
2017-07-14,-0.0021082461359185887,0.004756706264224,0.005896445387873673,0.004845608788065199,0.00757008033055563,0.007269207327777813,0.007318172304997469
2017-07-17,-0.0017321981708570838,0.0013857586604156661,0.0014093291842085178,0.0005741957016580649,0.001195268780302845,0.0005239069374305376,0.0007117653853245139
2017-07-18,-0.00747150208420999,0.0009309284715270237,0.0021976667932476187,0.0008800194998959461,0.004063723407560277,0.0034605569607624566,0.003593196180917104
2017-07-19,0.0041443145680376565,0.004372184184201532,0.004548074419575795,0.004216315018525431,0.004215549966243771,0.004928485456948342,0.004726419270728524
2017-07-20,-0.0004358491128507599,0.0010300923059046866,0.0010301898833466223,0.0007555818461477983,0.0010987909384740826,0.0007339244899840515,0.0008295191867689242
2017-07-21,-0.006037927695130125,-0.0023272092530178014,-0.002229263323205798,-0.003564133639103008,-0.0028994624424153203,-0.004279356134320523,-0.0038361908920564528
2017-07-24,0.0031285295864773074,-1.8405761790852822e-05,-0.0008182254211597638,-0.0004972271550683938,-0.0020276255755596762,-0.0022517939922087477,-0.0021672952605808217
2017-07-25,0.014138596716816684,0.006240069735303004,0.004993185867588153,0.006768262707124464,0.004015898193445924,0.004749480352447353,0.0045251941484333895
2017-07-26,-0.007267556422970794,-0.001864659604052293,-0.00027610074310672464,-0.0006346509301176726,0.0023100966437302473,0.0029078718438706277,0.002692650821981794
2017-07-27,0.004173932142410165,0.004309088939640207,0.004073272524094493,0.005128400515776098,0.005583642170771496,0.0046455868193075464,0.004854053862853193
2017-07-28,-0.004377278387748757,0.0012072104039508925,0.0017031631891832233,0.000941272682913703,0.0028174290799712273,0.0018992428655245962,0.0021249915895146655
2017-07-31,6.681307466655667e-05,-0.0012100638907723898,-0.001250468339583294,-0.0008579465700263424,-0.0010913529900648247,-0.0010142593890129265,-0.0010334114410995871
2017-08-01,-0.005538721215219355,-0.0029707655512155244,-0.003233147492881238,-0.0057738126589667055,-0.005315217304304049,-0.006733763994055932,-0.006293905019602314
2017-08-02,0.002250303892687544,-0.0009514186829714897,0.0005935838860541697,0.00019351202090358232,0.001045088368491286,0.00100666167171108,0.0008732073949787973
2017-08-03,-0.007336117027493258,-0.004635554980781621,-0.004440492023870908,-0.004004101200252549,-0.004732313434775924,-0.004651751941334544,-0.004528983042914924
2017-08-04,0.008103148622964428,-0.0007461595673470309,-0.0021886328290141852,-0.0029699526343714483,-0.003249359215486797,-0.0030667417453023034,-0.003130215621695807
2017-08-07,-0.0007861483401005169,0.001472299667729457,0.0016260135971351308,0.0010853349797928106,0.0016965498743877726,0.0016761230423828796,0.001551978512308546
2017-08-08,0.003161981191477621,-0.0005686522880283677,-0.0002985758760900441,-0.0006936469833723786,9.942302461183835e-05,1.6713253707591083e-05,-0.00010827810231651904
2017-08-09,-0.007640599219448853,0.0032625486009768374,0.006007364040698439,0.006943467744290689,0.007802635837133509,0.007506110348997901,0.007529477952905201
2017-08-10,-0.013862225563972732,-0.006023762392009194,-0.0036034848592819647,-0.0015526635404764938,-0.001275151420844685,-0.0016908064039018152,-0.0014782567985088865
2017-08-11,-0.0033883119576055298,0.001603049241947963,0.0019015379176790482,0.002033446863909167,0.002102400479523818,0.0020648992472075732,0.0020734987751852806
2017-08-14,0.011496240064083993,0.0029286888051033148,0.00040916668711157736,0.0007107319557782272,-0.0018132928272866864,-0.001391282840158904,-0.0011049688895788715
2017-08-15,0.008120673239720664,-0.005079299155971368,-0.005313553655566292,-0.005373648604794702,-0.00618497738200946,-0.005976683254329814,-0.005904492338251439
2017-08-16,-0.0062610439775398034,0.0006876807782948397,0.001077475973179633,0.001277476407269735,0.0011660133471871948,0.0011575024015651005,0.0011918295289373914
2017-08-17,-0.014120171771238407,-0.004201213951744638,-0.0012208089889030674,-0.0004355769612582858,0.0018403525003618357,0.0012562668049314815,0.0011219109499553187
2017-08-18,-0.0020102309572784414,0.000507758094668139,0.0009292024792673077,0.00020809710202421739,0.0015032814571856032,0.001373980878908043,0.0011611103662223644
2017-08-21,-0.001845909393686609,0.0008574769342646258,0.0012027731284222712,0.0018677068724602165,0.0012982702848479734,0.001298160691163115,0.0014321180609156061
2017-08-22,0.01236816173399051,0.0029612197097629383,0.0010945495610470452,0.0006274234361715414,-0.0007983784785512637,-0.00043485159621884484,-0.0003478299773680763
2017-08-23,-0.009992582247732456,-1.7843621854244556e-06,0.0007643256603324001,0.0007235360732897429,0.0016777808584320336,0.0014857814805929255,0.0013866287318732387
2017-08-24,0.0029230727816097267,0.0004046553523184285,-7.599803866460675e-05,-0.0006128917577082608,9.617216971618365e-05,2.924147901800598e-05,-0.00010310241031045422
2017-08-25,-0.0035214786400575475,0.0015330871873873188,0.0015593988034804432,0.002296059283022309,0.00155189940976531,0.001560010996829044,0.0017202018673600846
2017-08-28,-0.0015231567216316456,0.005674125120051675,0.006442424118018801,0.007655217229649714,0.007557993243866053,0.007341089507166969,0.007493257568697246
2017-08-29,-0.003676648347780905,0.0011059122519248132,0.0013350445692885112,0.0015077249871083978,0.0014924941833135107,0.001463021634876299,0.0014847711545784498
2017-08-30,0.004092810569215964,-0.00031111380348643343,-0.0015955791349077572,-0.0015285078254657926,-0.002914416434813204,-0.0026572661776534884,-0.0025114762186627714
2017-08-31,-0.0005149871805575803,0.008761601469847412,0.009092797919464636,0.0077600739113784685,0.009788337453347368,0.00960972072490274,0.009252613827387549
2017-09-01,0.0077041469934923746,0.0032532105588319866,0.002449915539927963,0.002673210790418972,0.0028415567419676417,0.0027482931825728594,0.0027591946121072164
2017-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-05,-0.02066402683053945,-0.015008062231543674,-0.016135941333666446,-0.013958107855356143,-0.01523877284123142,-0.016340502514570327,-0.014192912750885389
2017-09-06,0.009097904651586969,0.006684046079280669,0.007463332588218383,0.006325374459469334,0.008001819913378212,0.008446174402700471,0.007069607100330247
2017-09-07,-0.008927314446861836,-0.006744211341828881,-0.0075959525651817785,-0.006181487117649274,-0.008057479029568618,-0.008599290313706313,-0.006977158771110772
2017-09-08,-0.0009078609415519134,-0.0013849819194513876,-0.0018936575678493426,-0.0018109186079723802,-0.0029886780108824874,-0.002902128312012735,-0.002427245349851571
2017-09-11,0.0187343336022273,0.013715082485053398,0.014974568812945753,0.01348390431824837,0.013913596129335985,0.014805402143460843,0.013200639204169527
2017-09-12,0.010591344792291365,0.008582232909392546,0.008993836737250795,0.007904952475516504,0.008813751349910911,0.009291336899633592,0.008236243002159305
2017-09-13,0.00487236515563669,0.004125883798972315,0.004546339798328306,0.0039044680490214045,0.004839800857907239,0.0050699362758398845,0.004304332969125883
2017-09-14,-0.00029174840483385723,-5.2328031988809636e-05,-1.1521742813703952e-05,-0.0001467748383064283,0.0004612573677375879,0.0004390563458680012,0.00022888957595058608
2017-09-15,0.0020197207513643315,0.0023169344317113417,0.0024671295515692124,0.00253938387118605,0.0020586705985233605,0.0020918802672289833,0.0021572193467037943
2017-09-18,0.005807118827075171,0.00492237347774352,0.005502328672076282,0.004941966148233035,0.004912883866160899,0.005249726250120388,0.004634079746558859
2017-09-19,0.003205633543953051,0.0016344508056769323,0.0017113503238170224,0.0012887752904982652,0.0015222408027029733,0.0017412957522510973,0.0013872723710307098
2017-09-20,0.006538319459468863,0.007221509263890297,0.007523727446989159,0.0067093037003156195,0.008967568640553154,0.00904570445134788,0.007995010294297743
2017-09-21,-0.001617062619756781,-0.0031549639520810414,-0.0027112518185985163,-0.0029376483126043523,-0.0038378918990662272,-0.003529451922398269,-0.003719280821317324
2017-09-22,-0.002503866714956164,-0.00039098361341211897,-0.0007480856764562025,-9.061028020361625e-06,-0.0012241815901601234,-0.0014991604384291823,-0.0006499982643093131
2017-09-25,-0.008906832709798827,-0.004383469240591527,-0.005186320628327466,-0.003833996325449686,-0.004765930568902222,-0.0054735752722481846,-0.004071159434285987
2017-09-26,0.0016847568910404414,0.0008824597446014475,0.0009981086545597334,0.0008627575364763785,-3.8499292892392846e-05,0.00017667563119196181,0.00018972375151994516
2017-09-27,0.016996094879102516,0.016769366983137014,0.017510680674807082,0.016070528258561614,0.01697192963620088,0.01758105007225281,0.016154206425290533
2017-09-28,0.0007065333754130393,0.0008969247459751568,0.0006695452003265126,0.000850748388892843,0.0001327687433860049,0.00011907851814636327,0.00045831195132736864
2017-09-29,0.005216283750505904,0.00290814513239455,0.0031968003550823837,0.0027816355177328203,0.0026373030642449754,0.002944514031503347,0.002567182298682088
2017-10-02,0.004157735564232513,0.0036545916442593794,0.0034689166491735507,0.00344967793169752,0.0006085858913296429,0.00030191822039325614,0.001505432658289999
2017-10-03,0.0007818612504718824,0.0004062935965515928,0.00024006656635264858,0.00046470695294069153,0.00043146527700930174,0.0008657795736458644,0.0004122365344238895
2017-10-04,6.492577030154777e-05,4.576459280583719e-05,-7.462325128092381e-05,0.0005480109320785502,0.00033986119069998716,0.0007441544535822263,0.0003121471419013721
