date,sp500_60_40,small_cap_60_40,10y_treasury_60_40,gold_60_40,commodity_60_40,sp500_ml_gb,small_cap_ml_gb,10y_treasury_ml_gb,gold_ml_gb,commodity_ml_gb,sp500_ml_rf,small_cap_ml_rf,10y_treasury_ml_rf,gold_ml_rf,commodity_ml_rf,sp500_ml_svr,small_cap_ml_svr,10y_treasury_ml_svr,gold_ml_svr,commodity_ml_svr,sp500_gan_nn,small_cap_gan_nn,10y_treasury_gan_nn,gold_gan_nn,commodity_gan_nn,sp500_gan_lstm,small_cap_gan_lstm,10y_treasury_gan_lstm,gold_gan_lstm,commodity_gan_lstm,sp500_gan_tcn,small_cap_gan_tcn,10y_treasury_gan_tcn,gold_gan_tcn,commodity_gan_tcn
2017-07-17,0.6067545050054134,0,0.3932454949945866,0,0,0.14327655955884455,0.1856173047116793,0.10694695054212178,0.30335824068944384,0.26080094449791064,0.17953266947302696,0.1569863550802861,0.05845334337578845,0.27926985868874504,0.3257577733821534,0.24660862495321872,0.053320088775308194,0.1281045499901933,0.21500629068317642,0.35696044559810336,0.16268641967816513,0.03003675342493195,0.029461430667393023,0.26518332350100127,0.5126320727285086,0.25309578465173294,0.0300571427490362,0.02948142945520987,0.13386415863124573,0.5535014845127754,0.2350809069641143,0.030047895065682704,0.02947235890160847,0.17052956830072363,0.5348692707678708
2017-07-18,0.6116874819381877,0,0.38831251806181244,0,0,0.14322888265733372,0.18492781900974886,0.10471886273560993,0.30511658304343353,0.262007852553874,0.17924608123733485,0.1562055331157814,0.05716320751505491,0.280533546503322,0.32685163162850683,0.2465391025129471,0.05312473037875938,0.1254420538380138,0.2162635219340995,0.35863059133618025,0.16212485239126623,0.029831810226748547,0.028757635622360275,0.2658881957445795,0.5133975060150455,0.2523737461014395,0.02987000409898731,0.028794454221449658,0.134300654918156,0.5546611406599675,0.23437928107304823,0.029856867458187452,0.0287817906007524,0.17106300955872153,0.5359190513092902
2017-07-19,0.6124357318517755,0,0.3875642681482245,0,0,0.1433715529529419,0.1859490589065351,0.10449336453088828,0.30381283573386014,0.2623731878757746,0.1793932121087778,0.15704065623817656,0.05703012674107572,0.27928593140643265,0.32725007350553725,0.24682298474044456,0.053426396089207316,0.12519135951293686,0.21537286299225272,0.3591863966651585,0.16231165785005286,0.030001231292760527,0.02870018572379718,0.2647933644477046,0.5141935606856847,0.25248528914653556,0.030018330781399077,0.028716543669073474,0.13365276765345369,0.5551270687495382,0.23453002917334373,0.030011163407839353,0.028709687118743634,0.17027201245003445,0.5364771078500388
2017-07-20,0.612608630345125,0,0.3873913696548751,0,0,0.14320201129306007,0.18583243288037063,0.1042937931470009,0.3043805041626152,0.2622912585169532,0.17918105616529467,0.15694214607368812,0.05692119962258814,0.2798077445122845,0.3271478536261445,0.24659873257226048,0.05340753324507501,0.12498653193022402,0.2158344708871623,0.3591727313652782,0.1621085937034681,0.029980357227767044,0.028643405636591283,0.2652699208182448,0.5139977226139288,0.252261351654482,0.030008381853230303,0.028670180524857602,0.13394212379940215,0.555117962168028,0.2342996354144688,0.029998351274967222,0.02866059725272457,0.17062434986579725,0.5364170661920421
2017-07-21,0.6161032559107251,0,0.3838967440892748,0,0,0.14348324687296823,0.18542520619782163,0.10296855908766266,0.30741888747677526,0.26070410036477226,0.17951532747038534,0.1565828561251478,0.05619240011256701,0.2825730964833427,0.32513631980855723,0.24738974600586375,0.05335664993914791,0.12355154102682417,0.2182595714101288,0.3574424916180354,0.1625201797051639,0.029931827862077133,0.028295671402176183,0.26807165764882096,0.5111806633817618,0.2532523086760273,0.030001326147477365,0.028361370719162806,0.13554437897400315,0.5528406154833294,0.23511539074204868,0.02997795564328731,0.028339277711341423,0.1725885946627582,0.5339787812405644
2017-07-24,0.6135284435320458,0,0.3864715564679542,0,0,0.14333325690382112,0.1857140358079487,0.10398538847296142,0.3073265012778657,0.2596408175374031,0.17947121867788768,0.1569522949734126,0.05679273295589137,0.2827143016144958,0.32406945177831264,0.2472495280963996,0.05346536234176917,0.12483140337674292,0.21829850748402577,0.35615519870106255,0.16267714967901029,0.03003880718013684,0.028632625539414706,0.2685306431854605,0.5101207744159777,0.25355386644819167,0.030115318478669634,0.02870555517830771,0.13580696012879598,0.551818299766035,0.23537541834094988,0.030089310929727286,0.028680765099074572,0.1729082956191196,0.5329462100111287
2017-07-25,0.6067433923667666,0,0.39325660763323333,0,0,0.1428607833702957,0.1861460908967289,0.10664156628635331,0.3048847688184289,0.2594667906281934,0.17910155650062176,0.15751261920102352,0.058315694879326405,0.2808160886266453,0.32425404079238296,0.2463052224626495,0.05356163159183582,0.1279529020820202,0.21645049057624893,0.3557297532872454,0.16250009906140925,0.030175390108800656,0.02942905982100199,0.2669872897718448,0.5109081612369434,0.2530929877568329,0.030230161689519513,0.029482476731923588,0.13492783825781363,0.5522665355639105,0.23500004029041735,0.03021079879780076,0.02946359274412278,0.17182736127600381,0.5334982068916554
2017-07-26,0.6113579754305792,0,0.3886420245694209,0,0,0.14316812478221347,0.18545104146386088,0.10481972816671646,0.30479546378743083,0.26176564179977835,0.17920165976511065,0.15667513143806025,0.05722836352585579,0.28028774826661035,0.326607097004363,0.2465313053915252,0.05329596127473689,0.12561219365372284,0.21612076216611803,0.358439777513897,0.1621714003732566,0.029937503193347603,0.028805819116974236,0.265797373235336,0.5132879040810856,0.2524304924983049,0.02997396658604326,0.028840904136843763,0.13424642380904375,0.5545082129697642,0.2344352141574943,0.029961197374410442,0.028828617621225332,0.1709962916333724,0.5357786792134976
2017-07-27,0.6082246263817513,0,0.3917753736182486,0,0,0.14241518711906653,0.18354659958329642,0.10565059634086704,0.30606333860327756,0.2623242783534924,0.1783010835083696,0.15510261519200122,0.057695539299131876,0.2815197791064146,0.32738098289408263,0.24503487032741633,0.052705655001984666,0.12650467416421968,0.21684287224405993,0.3589119282623193,0.1611140549231451,0.02959251228417377,0.028997352359889112,0.26656473229743444,0.5137313481353577,0.25101882656737046,0.02965622018977766,0.02905977898217676,0.13475970440917234,0.5555054698515027,0.2330758191943041,0.029637436482252113,0.029041373049604583,0.17161447192124385,0.5366308993525954
2017-07-28,0.6100794142955334,0,0.3899205857044665,0,0,0.14205270439046053,0.18276775082405702,0.10456390989770752,0.3078299989677712,0.26278563592000376,0.1777592082077853,0.15436799671365664,0.05707383062269781,0.28300458133724066,0.3277943831186195,0.24447613154147885,0.052495951345009166,0.1252367547210021,0.21815247879868707,0.3596386835938228,0.1604459373047642,0.029419626581263566,0.0286530133753244,0.26767290638685987,0.5138085163517879,0.2502069774918415,0.029509981824718343,0.02874101415235973,0.13544394647210486,0.5560980800589757,0.2322696664945806,0.029484647238034893,0.02871633973138792,0.17244698808352926,0.5370823584524673
2017-07-31,0.6095944587695211,0,0.39040554123047894,0,0,0.14212124512452073,0.18246169350629257,0.10482780232465871,0.30776555827246094,0.26282370077206707,0.1778521721314611,0.15411573126584496,0.05722018504949761,0.2829567841236146,0.3278551274295817,0.24450789202739678,0.052389573595514105,0.12550857280921562,0.2180299459361103,0.35956401563176327,0.16050427612189183,0.02936687097790772,0.02872191247993578,0.2675850683712949,0.5138218720489698,0.25027863783843945,0.029454790938502257,0.02880790153254324,0.13538905092542639,0.5560696187650886,0.23234064383667305,0.029430067952152722,0.02878372151517916,0.17238039996293397,0.537065166733061
2017-08-01,0.6,0,0.4,0,0,0.22038,0.1849,0.03945,0.35339,0.20189,0.22345,0.05646,0.03,0.43524,0.25485,0.23059,0.04351,0.03,0.5407,0.1552,0.10247,0.03,0.03,0.52399,0.31354,0.13154,0.03,0.03,0.50803,0.30043,0.1449,0.03,0.03,0.52207,0.27303
2017-08-02,0.5989477747223576,0,0.40105222527764234,0,0,0.22069633758012958,0.1830749164667628,0.03968013935801075,0.35350065938719955,0.20304794720789748,0.22342745941662345,0.055816943107639,0.030128719677093904,0.43470838236404685,0.25591849543459677,0.23065896458571153,0.04303164398229251,0.03014077099809424,0.5402555826012103,0.15591303783269134,0.10241345060821662,0.02964493507865691,0.03011513062686794,0.5231139317828092,0.3147125519034495,0.13147245473141844,0.02964607308999585,0.0301162866880985,0.5072000852675276,0.3015651002229597,0.1448449051570585,0.029650026033498526,0.030120302328869104,0.521286647580102,0.27409811890047175
2017-08-03,0.6020566378596202,0,0.39794336214037984,0,0,0.2212399832049099,0.18292905693205358,0.03926572499557514,0.3540299727264083,0.20253526214105308,0.22393394801973607,0.05576154493847963,0.02980821757719642,0.43527399063636146,0.25522229882822645,0.23108055510026962,0.04297009979320828,0.029807075147581172,0.5407215021886337,0.1554207677703073,0.10267570868375898,0.029624196092461585,0.029803509178687373,0.5239481476497103,0.3139484383953817,0.13179845808862592,0.029622935492535044,0.029802240948441933,0.5079678059137731,0.30080855955662406,0.14518615962866724,0.029623231542807216,0.029802538790684688,0.5220113040129858,0.2733767660248551
2017-08-04,0.5983455026433996,0,0.4016544973566005,0,0,0.2218234441231585,0.1839892949739001,0.03998288566122031,0.35163950081462014,0.20256487442710094,0.22484909454121751,0.05616581130899951,0.03039652247765639,0.4329599444868121,0.25562862718531454,0.23220673319148516,0.043315546822096596,0.030419176737481422,0.5382683478581862,0.1557901953907506,0.10320502392300324,0.029870723110356115,0.030424063545236083,0.5217172964233387,0.3147828929980659,0.1324536401284922,0.029863980556624127,0.03041719608901679,0.5057123423515602,0.3015528408743068,0.14591718356272823,0.02986618056971806,0.03041943685626982,0.5197265754682382,0.2740706235430456
2017-08-07,0.5998026310724637,0,0.40019736892753627,0,0,0.22186218403388447,0.18395947207777455,0.03974799571825376,0.35109461144403603,0.2033357367260512,0.22485385050422327,0.056148089315800204,0.03021331275877723,0.4322227025706134,0.2565620448505859,0.2323370605347175,0.04332526648922409,0.030252160617355483,0.5376420069825121,0.1564435053761909,0.10319993937254941,0.02985919526648525,0.030238558374574658,0.5207922438432344,0.31591006314315634,0.1324498155488862,0.029853064085584958,0.030232349296603747,0.5048259625517677,0.3026388085171573,0.1459310564529462,0.029858963918829206,0.0302383240876309,0.5188799407471745,0.27509171479341915
2017-08-08,0.5964684259897456,0,0.4035315740102544,0,0,0.22145244214038215,0.18354090686143704,0.040228757942420104,0.3507918291633838,0.20398606389237695,0.22437794983814163,0.05600520059791056,0.03057048947617979,0.4317332884992171,0.257313071588551,0.2319369807050336,0.04323209484244098,0.030621898027987482,0.5372455381884379,0.1569634882361,0.10294053539588673,0.029771355453361834,0.030583857564271257,0.519995521321496,0.3167087302649843,0.13212781608582824,0.02976770414440321,0.030580106605962075,0.5040953551595757,0.3034290180042306,0.14559448041959433,0.029777308952062348,0.030589973542314346,0.5181937624487765,0.2758444746372526
2017-08-09,0.6008423404152361,0,0.39915765958476385,0,0,0.22065203213345486,0.18123154809988767,0.039360259929414006,0.354270782002722,0.20448537783452161,0.22295698032376812,0.055149645466574845,0.02982889510696019,0.4348253384003988,0.257239140702298,0.23025388597743007,0.042532089469779634,0.029851279537539997,0.5405902343219913,0.1567725106932591,0.10210640622023921,0.029264334055447566,0.029788779299002068,0.5227867606280573,0.31605371979725383,0.13109575406987883,0.029269356844838137,0.02979389210164907,0.5069504052057227,0.3028905917779113,0.14445387870910478,0.029278121793987564,0.02980281412718652,0.5211165752663022,0.2753486101034189
2017-08-10,0.6004693241904787,0,0.3995306758095214,0,0,0.21877607222948886,0.17914387895888803,0.03908635867554195,0.35941355726496604,0.2035801328711153,0.22052445905468482,0.05438194051039708,0.029549369883117675,0.44006594825805606,0.2554782822937444,0.22727396952958906,0.04185388064770683,0.029510804287027577,0.5459817852443389,0.15537956029133765,0.10075695336612443,0.02878968849237286,0.029440834014999587,0.5278540357652127,0.3131584883612904,0.12941703536966465,0.028806618718165398,0.029458147157082625,0.5120773007271615,0.3002408980279259,0.1425737500754351,0.02880911136037281,0.02946069617617002,0.5262746872995108,0.27288175508851126
2017-08-11,0.6032793635132213,0,0.3967206364867787,0,0,0.21870454226804517,0.179077380194866,0.03861803869103091,0.35995645944671295,0.20364357939934508,0.22038667980547405,0.0543455581938521,0.029186621050998264,0.4405993742345161,0.25548176671515954,0.22710207338258862,0.04182037377557978,0.029144691738076486,0.5465716362592853,0.15536122484446988,0.10067381922491897,0.028764660990379456,0.029073588859992495,0.5283879421572384,0.3130999887674707,0.12931509321575885,0.02878265361880021,0.02909177472637176,0.5126144328305136,0.3001960456085556,0.1424602217750642,0.02878489716085926,0.029094042363714562,0.526822190349385,0.27283864835097693
2017-08-14,0.6024130681133592,0,0.397586931886641,0,0,0.22025609544736785,0.18116346526322322,0.03903298285680888,0.35792982390716804,0.20161763252543197,0.22250914619212586,0.0551170966736537,0.029574522333821192,0.4392220992948393,0.25357713550556,0.2292201168022798,0.04240131192578059,0.029523136253267603,0.5446989062487424,0.15415652876992977,0.10186968191781452,0.029237983677188398,0.029525580470993688,0.5279090244389638,0.31145772949503964,0.13079587632922202,0.02924390873397986,0.029531563809072785,0.511933378374006,0.29849527275371934,0.14405022829573652,0.029237805375335914,0.02952540041529109,0.5259714568319964,0.27121510908164
2017-08-15,0.5972624068827943,0,0.4027375931172058,0,0,0.22127012714118385,0.18064266338009885,0.04006322106591517,0.35681565688461664,0.20120833152818546,0.2235861941155212,0.054971591211597025,0.030362262341237164,0.4379580023777572,0.25312194995388737,0.23034356538029924,0.04229193039615583,0.030311338842172717,0.5431640590922882,0.153889106289084,0.10245253513016406,0.029186366906612474,0.03033859587570709,0.5268512465956212,0.31117125549189517,0.13151666778132048,0.02918616436227671,0.030338385335259593,0.5108005522179337,0.2981582303032095,0.14483354345427227,0.029177954007080575,0.030329850848967114,0.5247694553008467,0.2708891963888333
2017-08-16,0.6018789716791799,0,0.39812102832081997,0,0,0.22143207890956512,0.1805563755548368,0.03932896995323103,0.3574663060933061,0.20121626948906104,0.2236627183166478,0.054923938482492086,0.02979419806197624,0.4385857725690936,0.2530333725697904,0.2303763765632928,0.042246828880732314,0.02973828605014197,0.5438339819666155,0.15380452653921756,0.10247853693217622,0.029158487545821673,0.02976834161133309,0.5275597781209126,0.31103485578975654,0.13155116419623472,0.029158533072620767,0.02976838809033191,0.5114918463093573,0.29803006833145534,0.1448665657408399,0.029149331034451678,0.029758993590177956,0.525461637532291,0.2707634721022395
2017-08-17,0.601075078137392,0,0.3989249218626079,0,0,0.21893362951937942,0.17809548489273302,0.03901584451879009,0.361645166003784,0.20230987506531348,0.22047921063601442,0.054013691560399736,0.029468786153379046,0.4423888762584751,0.2536494353917316,0.2269189081077158,0.04151403996404511,0.02939037833696544,0.5481187967123257,0.15405787687894795,0.10071123648415105,0.028587629602860654,0.029353247246643798,0.5305084440642805,0.31083944260206403,0.1293579071231448,0.02860435093954899,0.029370416404665152,0.5146507524387702,0.2980165730938707,0.14247042836215185,0.028599161437438455,0.029365087920259346,0.5287777744996394,0.270787547780511
2017-08-18,0.6011803960304883,0,0.39881960396951155,0,0,0.21842090091198257,0.17785447771960872,0.03890737847947288,0.36126491948335604,0.20355232340557974,0.2198702463220427,0.053917885838531195,0.029374487993339245,0.44173765956901645,0.25509972027707034,0.22645530386903776,0.04147028193488803,0.029317452423316664,0.5477065282079894,0.15505043356476816,0.10037550174232553,0.028520565000702842,0.029242546856561465,0.5294238623762646,0.3124375240241456,0.12894332218983068,0.028540931929973652,0.029263429363044473,0.5136649079969665,0.2995874085201847,0.14204401401800545,0.028541821309240142,0.029264341256440438,0.5278770841820717,0.2722727392342421
2017-08-21,0.6029924284491345,0,0.39700757155086547,0,0,0.21848750021425833,0.17758562072624043,0.038625989160559565,0.3623872417134157,0.20291364818552593,0.21986143527284646,0.053817812709444475,0.029151985826507163,0.44295716173589994,0.25421160445530183,0.22629593789195582,0.041365839413259047,0.02907607184708426,0.5488540647517072,0.15440808609599374,0.10036190654581922,0.02846491496833219,0.029018276267019572,0.5308348069343309,0.3113200952844981,0.12892587178250964,0.02848524527490179,0.02903900179714276,0.5150339104209507,0.29851597072449515,0.1420057925825648,0.028482322448489843,0.029036022150641196,0.5292131643260415,0.27126269849226275
2017-08-22,0.6015466175377884,0,0.39845338246221146,0,0,0.22000794447877034,0.17897167254922963,0.03913025518287618,0.35972175252142835,0.20216837526769557,0.22180425363625755,0.054338993039270325,0.029587635108369013,0.4405189273498439,0.25375019086625905,0.22840219108984045,0.0417859307950248,0.02952436318749347,0.5460877393799911,0.1541997755476502,0.10144057012591093,0.028795021077741442,0.02950772230865763,0.5289129541778588,0.31134373230983126,0.13026414105251063,0.028805107356080866,0.029518058230953513,0.5129826317987662,0.2984300615616889,0.14346734313793036,0.028799644427145697,0.029512460089886835,0.5270595270016873,0.2711610253433498
2017-08-23,0.6055198271976485,0,0.3944801728023515,0,0,0.21924851786324673,0.17873710387996694,0.0383530198772831,0.3607860958121115,0.20287526256739166,0.2208694159195794,0.0542262304732773,0.0289777425033646,0.44148410699739404,0.2544425041063846,0.2274488155237502,0.04170091761233342,0.02891695342207745,0.5473065282935964,0.15462678514824252,0.10092091253665188,0.028709062144063893,0.028873122792500112,0.5295884198447324,0.31190848268205174,0.1296216722837867,0.028724624185157355,0.02888877376434792,0.5137362249454414,0.29902870482126664,0.14277389098742815,0.028722020162185145,0.028886154860440362,0.527886063403566,0.2717318705863802
2017-08-24,0.6025025405062965,0,0.3974974594937036,0,0,0.2187051949012692,0.1792048173945717,0.038743661498592874,0.35996862296015936,0.2033777032454068,0.2204279827881195,0.054394262143303715,0.02928696417029761,0.44069552387830657,0.2551952670199725,0.22711617921729177,0.04185260900988059,0.029241227032701052,0.5466224246090636,0.15516756013106303,0.10070187121404353,0.028793065679873327,0.029176204406880193,0.5285514562316694,0.3127774024675336,0.12934899468522865,0.02881060138396131,0.029193973452128038,0.5127646172023403,0.29988181327634167,0.1424924032761717,0.02881180252125739,0.029195190572516,0.5269574322222051,0.27254317140784995
2017-08-25,0.6056432081644679,0,0.39435679183553213,0,0,0.21873571919137358,0.17939544170658742,0.03824355621197066,0.3610938622101604,0.2025314206799079,0.22045295593010242,0.05445069208628199,0.0289081669900617,0.44206149678980833,0.25412668820374557,0.22697496693398878,0.04186523548724319,0.02884180787630307,0.547913728919555,0.15440426078290995,0.10071403423823325,0.028823152132723837,0.028799055431045127,0.5301937159493875,0.31147004224861036,0.12936357006282267,0.02884047258070897,0.028816361398807354,0.5143536599478831,0.298625936009778,0.14248567033494003,0.02883706272432167,0.028812954393124635,0.5285059281347111,0.27135838441290244
2017-08-28,0.6068625468133786,0,0.3931374531866214,0,0,0.2176075269127199,0.17900229865158088,0.03785245795116615,0.3638346773725924,0.2017030391119407,0.2191484849195696,0.05428988848888351,0.028590694950763086,0.4450768588072205,0.25289407283356335,0.22536033775695077,0.04169135988616638,0.028490732417097615,0.5509871675550336,0.15347040238475165,0.10000723522165215,0.028706212923737214,0.028451245502764427,0.5332192047221065,0.30961610162973974,0.12848337151220218,0.028729647923590198,0.02847447235389753,0.5174001434669814,0.29691236474332866,0.1414948140368972,0.028721912463276694,0.02846680559962934,0.5315559382507008,0.2697605296494958
2017-08-29,0.6096153650839065,0,0.3903846349160935,0,0,0.21755033968043244,0.17899213722764964,0.03740784284338547,0.3643762360913289,0.2016734441572036,0.2190407588506924,0.05427438433714134,0.02824840307281622,0.44563734734080607,0.2527991063985442,0.2252107205175382,0.04167226724238771,0.028144783731584237,0.5515859086184095,0.1533863198900803,0.09994236010221608,0.028693503221841627,0.028106203722681758,0.5338067559446875,0.30945117700857305,0.12840380254940117,0.028717772970438413,0.02812997671732399,0.5179855073575015,0.29676294040533485,0.14140411618895743,0.028709417203621624,0.02812179197659727,0.532145760381696,0.2696189142491277
2017-08-30,0.6099324926338402,0,0.39006750736615975,0,0,0.21862238333989972,0.1800364416084965,0.03754211342861013,0.36310173635078996,0.2006973252722036,0.2204033355388462,0.054661272938391646,0.028386269566856744,0.4446499310978555,0.25189919085805,0.22659645599045572,0.04196650387907161,0.028280244686469974,0.5503267678447531,0.15283002759924957,0.10069708221023069,0.02893626471718708,0.028280733504705727,0.5333284768363591,0.30875744273151745,0.1293400962851266,0.028953272696316625,0.028297356179744045,0.5173879684045422,0.2960213064342706,0.14241438759267913,0.02894061791509701,0.028284988083905466,0.5314541992891108,0.2689058071192076
2017-08-31,0.6137379691067607,0,0.38626203089323935,0,0,0.21796340827796554,0.1802634760068409,0.03683398491483771,0.3621768740865134,0.20276225671384254,0.21966687131001064,0.0547122402536412,0.027841699833980278,0.44337178836152374,0.2544074002408443,0.22613796163045807,0.04206118516460537,0.02777439101825676,0.5494705518780457,0.154555910308634,0.10029148096368386,0.028943295689374163,0.02771908241292071,0.531429129033112,0.3116170119009094,0.12884191309782847,0.028965431360583823,0.02774028181264047,0.5156365982286182,0.29881577550032895,0.1419160425796858,0.028963015711518013,0.027737968338174573,0.529842624100721,0.2715403492699005
2017-09-01,0.6,0,0.4,0,0,0.19355,0.30147,0.29919,0.08342,0.12237,0.22345,0.26687,0.31959,0.03,0.16009,0.23059,0.31977,0.25374,0.0407,0.1552,0.10247,0.20277,0.35723,0.05987,0.27766,0.13154,0.18133,0.37867,0.04527,0.26319,0.1449,0.25136,0.30864,0.07205,0.22305
2017-09-04,0.6,0,0.4,0,0,0.19354999999999994,0.30146999999999996,0.29918999999999996,0.08341999999999998,0.12236999999999998,0.22345,0.26687,0.31959,0.03,0.16009,0.23059,0.31977,0.25374,0.0407,0.1552,0.10247,0.20277,0.35723,0.05987,0.27766,0.13154,0.18133,0.37867,0.04527,0.26319,0.1449,0.25136,0.30864,0.07205,0.22305
