date,sp500_chg,small_cap_chg,10y_treasury_chg,gold_chg,commodity_chg,sp500_rolling_mean,sp500_rolling_std,small_cap_rolling_mean,small_cap_rolling_std,10y_treasury_rolling_mean,10y_treasury_rolling_std,gold_rolling_mean,gold_rolling_std,commodity_rolling_mean,commodity_rolling_std,sp500_22d_forward_return,small_cap_22d_forward_return,10y_treasury_22d_forward_return,gold_22d_forward_return,commodity_22d_forward_return,sp500_22d_fwd_target,small_cap_22d_fwd_target,10y_treasury_22d_fwd_target,gold_22d_fwd_target,commodity_22d_fwd_target,inflation_roc,inflation_revision,growth_roc,growth_revision,composite_inflation,composite_growth,sentiment_score_sp500,sentiment_score_small_cap,sentiment_score_treasury,sentiment_score_gold,sentiment_score_commodity,z_composite_inflation,z_composite_growth,regime
2020-04-21,-0.0178810480340146,-0.0128142545869726,-0.0428134523129565,0.0073407676844059,-0.0017716316650222,0.0078603689155085,0.0367338841837035,0.0070723701498811,0.0426933192028789,-0.0223275394350719,0.0868773284123505,0.0066544762799387,0.0230743277248117,0.0004748159875709,0.0120871820242616,0.0525829920847749,0.1100919609451449,0.0862620145970445,0.0287964273054999,0.0261374466577852,0.6,1.0,0.8,0.4,0.2,1.4569715397400476,1.880038302673997,0.9878532417789444,1.0933220833588562,1.6685049212070222,1.0405876625689003,0.07,-0.06875,-0.0416666666666666,0.1478181818181818,-0.0077777777777777,0.14933182092613223,0.8804861125501687,0
2020-04-22,-0.0306747956940633,-0.023290897378539,-0.0878594381528958,-0.0137517775915604,-0.0398515850104184,0.0084369469434357,0.0359835360114644,0.0079396341941887,0.0418260983485667,-0.0189688088246413,0.0825510740043636,0.0058633900297356,0.0234769894114074,-0.0010924379731639,0.0148100584717222,0.0774512331663541,0.1370951551859409,0.1856392467893348,0.0252056072332664,0.0588136464244122,0.6,0.8,1.0,0.2,0.4,1.4569715397400476,1.880038302673997,0.9878532417789444,1.0933220833588562,1.6685049212070222,1.0405876625689003,0.07,-0.06875,-0.0416666666666666,0.1478181818181818,-0.0077777777777777,0.14931524081586184,0.8803163715022605,0
2020-04-23,0.0229302477038437,0.0138639716686528,0.0840631162060963,0.0300917658618309,0.0196605951376613,0.0108107703764198,0.0350873621913839,0.0090849320211674,0.0416177014320328,-0.0067158904556447,0.0764348168030581,0.0046889285172068,0.0214082322953878,-0.0008757570530827,0.0150873584010477,0.0557779914728573,0.1281793122562431,0.0613893158629144,0.0034129835024658,0.033948605190025,0.6,1.0,0.8,0.2,0.4,1.4569715397400476,1.880038302673997,0.9878532417789444,1.0933220833588562,1.6685049212070222,1.0405876625689003,0.07,-0.06875,-0.0416666666666666,0.1478181818181818,-0.0077777777777777,0.14929866622696708,0.8801467285850957,0
2020-04-24,-0.0005394221197431,0.0104368124198148,-0.0096931208249667,0.0026610156685269,0.001647964298256,0.0065213539272371,0.0298295254051171,0.0052904863459707,0.0370724481233907,-0.0102502509137219,0.0745877872359962,0.0021063985056243,0.0175665369479622,-0.002090965683461,0.0136242576794724,0.0563478088470912,0.1165263363222657,0.0717781913694219,0.0007499721463066,0.0322474981660829,0.6,1.0,0.8,0.2,0.4,1.4569715397400476,1.880038302673997,0.9878532417789444,1.0933220833588562,1.6685049212070222,1.0405876625689003,0.07,-0.06875,-0.0416666666666666,0.1478181818181818,-0.0077777777777777,0.14928209715638419,0.8799771837041588,0
2020-04-27,0.0139180573045454,0.015641722252498,-0.0277323990539877,-0.0056539828950854,-0.0088844539597788,0.0066296741934336,0.0298529161299813,0.0054281846995,0.0371065491216127,-0.0138503865042911,0.0733683208757915,0.0026132695496906,0.017150832875277,-0.0026444895062762,0.0136424607386985,0.0546507716007018,0.1297756709981217,0.1711409318785937,-0.0108499861745717,0.0516267713977498,0.6,0.8,1.0,0.2,0.4,1.4569715397400476,1.880038302673997,0.9878532417789444,1.0933220833588562,1.6685049212070222,1.0405876625689003,0.07,-0.06875,-0.0416666666666666,0.1478181818181818,-0.0077777777777777,0.14926553360105174,0.879807736765061,0
2020-04-28,0.0147140698047996,0.039600952208789,0.1006711422819837,-0.0067304761160066,-0.0114542234757755,0.0044614881252937,0.0272249484495134,0.0043647291038056,0.0356861634495713,-0.0067844916065917,0.0766509701969206,0.0018116654999251,0.0171569669398816,-0.0027033456134033,0.0136791689434637,0.0547684553700036,0.1205104845073794,0.0365853481247342,-0.000934619757649,0.0523929298380754,0.8,1.0,0.4,0.2,0.6,1.4569715397400476,1.880038302673997,0.9878532417789444,1.0933220833588562,1.6685049212070222,1.0405876625689003,0.07,-0.06875,-0.0416666666666666,0.1478181818181818,-0.0077777777777777,0.14924897555791075,0.8796383876735411,0
2020-04-29,-0.0052423806984989,0.012637650256005,-0.0701219550977143,-0.0008178190280367,0.0015113375943065,0.005754441391828,0.0259736195698175,0.0068003717340065,0.0342458690944398,-0.0064969077116969,0.0763885726569588,0.002496209918207,0.0167122420418126,-0.002189646993976,0.0136124065518946,0.0580920147555794,0.0790321793446613,0.1557376504553116,0.0016369768068549,0.052481574449152,0.6,0.8,1.0,0.2,0.4,1.4569715397400476,1.880038302673997,0.9878532417789444,1.0933220833588562,1.6685049212070222,1.0405876625689003,0.07,-0.06875,-0.0416666666666666,0.1478181818181818,-0.0077777777777777,0.1492324230239045,0.8794691363354651,0
2020-04-30,0.026583916282167,0.0482867433693712,0.0278687861426434,-0.0041508188166836,0.0040241730537049,0.0054393462463038,0.0256609628267208,0.0079379562430593,0.0352204647390977,-0.0004358738697132,0.0733925661707457,0.0023607198720522,0.0167554077522838,-0.0015355874610111,0.013546412840471,0.0356522170293549,0.024456942486579,0.0334928684513078,0.0196665489725604,0.0611222408504754,0.8,0.4,0.6,0.2,1.0,4.273322708340104,6.014794496619823,0.276976765279946,0.2928954355184016,5.144058602479964,0.2849361003991738,0.0883705357142857,0.0881944444444444,0.159375,0.1191280499803227,0.0009324009324009,0.4189812975780918,0.2860040820688968,0
2020-05-01,-0.0092124463039876,-0.0368176425132942,-0.007974474381124,-0.0112716173341561,0.0170340754771094,0.0057484496831478,0.0254301724476646,0.0064692680201932,0.0364174526199576,-0.0026979426808982,0.0727935729184237,0.0029300902416839,0.0160209085301783,-0.0006148249418777,0.014103268231958,0.0492029172174461,0.072261271777297,0.064308718339104,0.0318252578139284,0.0428570891668236,0.6,1.0,0.8,0.2,0.4,4.273322708340104,6.014794496619823,0.276976765279946,0.2928954355184016,5.144058602479964,0.2849361003991738,0.0883705357142857,0.0881944444444444,0.159375,0.1191280499803227,0.0009324009324009,0.4189278878893168,0.2859705306267062,0
2020-05-04,-0.0280590340784921,-0.0382860943359305,0.0321544070832553,0.0061156923920808,-0.0031199086477117,0.0064795131492011,0.0241253227477128,0.0079263005132398,0.0337408878001938,0.0028662536111714,0.0704217909411844,0.003357354371107,0.0159725585840104,0.0003969921600724,0.0129970507583739,0.0883559640066553,0.1251348557000433,0.0591900100390188,0.0181174099568461,0.0505682711434827,0.8,1.0,0.6,0.2,0.4,4.273322708340104,6.014794496619823,0.276976765279946,0.2928954355184016,5.144058602479964,0.2849361003991738,0.0883705357142857,0.0881944444444444,0.159375,0.1191280499803227,0.0009324009324009,0.41887449862055415,0.28593699098961173,0
